"Time","hourly_load","Predicted","Lahore_summary","Lahore_icon","Lahore_precipIntensity","Lahore_precipProbability","Lahore_temperature","Lahore_apparentTemperature","Lahore_dewPoint","Lahore_humidity","Lahore_pressure","Lahore_windSpeed","Lahore_windGust","Multan_summary","Multan_icon","Multan_precipIntensity","Multan_precipProbability","Multan_temperature","Multan_apparentTemperature","Multan_dewPoint","Multan_humidity","Multan_pressure","Multan_windSpeed","Multan_windGust","Faislabad_summary","Faislabad_icon","Faislabad_precipIntensity","Faislabad_precipProbability","Faislabad_temperature","Faislabad_apparentTemperature","Faislabad_dewPoint","Faislabad_humidity","Faislabad_pressure","Faislabad_windSpeed","Faislabad_windGust","Quetta_summary","Quetta_icon","Quetta_precipIntensity","Quetta_precipProbability","Quetta_temperature","Quetta_apparentTemperature","Quetta_dewPoint","Quetta_humidity","Quetta_pressure","Quetta_windSpeed","Quetta_windGust","Peshawar_summary","Peshawar_icon","Peshawar_precipIntensity","Peshawar_precipProbability","Peshawar_temperature","Peshawar_apparentTemperature","Peshawar_dewPoint","Peshawar_humidity","Peshawar_pressure","Peshawar_windSpeed","Peshawar_windGust","Gujranwala_summary","Gujranwala_icon","Gujranwala_precipIntensity","Gujranwala_precipProbability","Gujranwala_temperature","Gujranwala_apparentTemperature","Gujranwala_dewPoint","Gujranwala_humidity","Gujranwala_pressure","Gujranwala_windSpeed","Gujranwala_windGust","Hyderabad_summary","Hyderabad_icon","Hyderabad_precipIntensity","Hyderabad_precipProbability","Hyderabad_temperature","Hyderabad_apparentTemperature","Hyderabad_dewPoint","Hyderabad_humidity","Hyderabad_pressure","Hyderabad_windSpeed","Hyderabad_windGust","Sukkur_summary","Sukkur_icon","Sukkur_precipIntensity","Sukkur_precipProbability","Sukkur_temperature","Sukkur_apparentTemperature","Sukkur_dewPoint","Sukkur_humidity","Sukkur_pressure","Sukkur_windSpeed","Sukkur_windGust","Islamabad_summary","Islamabad_icon","Islamabad_precipIntensity","Islamabad_precipProbability","Islamabad_temperature","Islamabad_apparentTemperature","Islamabad_dewPoint","Islamabad_humidity","Islamabad_pressure","Islamabad_windSpeed","Islamabad_windGust"
2021-01-01 10:00:00,13279.743,11939.23982,"Clear","clear-day",0,0,11.78,11.78,0.73,0.47,1020,1.11,1.77,"Clear","clear-day",0,0,12.79,12.79,-6.67,0.25,1020.3,1.44,1.52,"Clear","clear-day",0,0,12.13,12.13,-4.95,0.3,1020.3,1,1,"Clear","clear-day",0,0,0.48,0.48,-14.18,0.32,1024.2,1.05,1.11,"Overcast","cloudy",0,0,11.22,11.22,-11.15,0.2,1020.8,1.73,2.22,"Overcast","cloudy",0,0,9.73,9.73,1.14,0.55,1020.3,1.22,1.24,"Clear","clear-day",0,0,15.73,15.73,-0.86,0.32,1018.9,5.31,7.48,"Clear","clear-day",0,0,11.42,11.42,5.62,0.68,1019.6,0.26,2.78,"Clear","clear-day",0,0,9.93,8.85,-5.67,0.33,1020.6,2.34,2.78
2021-01-01 11:00:00,13536.572,12142.24634,"Clear","clear-day",0,0,14.74,14.74,0.52,0.38,1019.4,1.19,1.77,"Clear","clear-day",0,0,16.25,16.25,-9,0.17,1019.8,1.62,1.7,"Clear","clear-day",0,0,15.67,15.67,-6.54,0.21,1019.7,1.16,1.16,"Clear","clear-day",0,0,3.28,3.28,-15.44,0.24,1023.4,1.06,1.13,"Overcast","cloudy",0,0,14.27,14.27,-12.02,0.15,1020,1.76,2.29,"Mostly Cloudy","partly-cloudy-day",0,0,13,13,1.68,0.46,1019.6,1.21,1.24,"Clear","clear-day",0,0,18.53,18.53,-2.3,0.24,1018.5,5.75,7.31,"Clear","clear-day",0,0,16.19,16.19,4.5,0.46,1019.4,2.03,3.02,"Clear","clear-day",0,0,13.82,13.82,-6.97,0.23,1019.6,2.67,2.99
2021-01-01 12:00:00,13572.4974,11723.8761,"Clear","clear-day",0,0,16.87,16.87,0,0.32,1018.7,1.07,1.36,"Clear","clear-day",0,0,18.77,18.77,-10.73,0.13,1019,2,2.11,"Clear","clear-day",0,0,18.21,18.21,-7.92,0.16,1019,1.43,1.43,"Clear","clear-day",0,0,5.12,5.12,-16.4,0.19,1022.2,1.25,1.29,"Partly Cloudy","partly-cloudy-day",0,0,16.69,16.69,-13.33,0.12,1019.1,1.81,2.33,"Clear","clear-day",0,0,15.49,15.49,1.51,0.39,1018.9,1.05,1.07,"Clear","clear-day",0,0,20.42,20.42,-3.77,0.19,1017.6,6.07,7.32,"Clear","clear-day",0,0,18.24,18.24,1.73,0.33,1018.6,2.16,3.35,"Clear","clear-day",0,0,15.93,15.93,-7.89,0.19,1018.9,2.84,3.17
2021-01-01 13:00:00,12326.5594,11522.6487,"Clear","clear-day",0,0,18.49,18.49,-0.77,0.27,1017.9,0.91,1.12,"Clear","clear-day",0,0,20.79,20.79,-12.16,0.1,1017.4,2.59,2.7,"Clear","clear-day",0,0,20.04,20.04,-9.24,0.13,1017.7,1.71,1.71,"Clear","clear-day",0,0,6.8,6.01,-17.97,0.15,1020.7,1.49,1.49,"Partly Cloudy","partly-cloudy-day",0,0,18.55,18.55,-14.91,0.09,1017.9,1.8,2.29,"Clear","clear-day",0,0,17.5,17.5,0.86,0.33,1018.1,0.84,0.88,"Clear","clear-day",0,0,21.93,21.93,-5.73,0.15,1016.1,6.27,7.3,"Clear","clear-day",0,0,20.23,20.23,1.51,0.29,1017.1,0.45,3.6,"Clear","clear-day",0,0,17.51,17.51,-9.02,0.16,1017.9,2.9,3.27
2021-01-01 14:00:00,11914.5594,11879.10888,"Clear","clear-day",0,0,19.28,19.28,-1.27,0.25,1017.2,0.72,0.72,"Clear","clear-day",0,0,21.91,21.91,-13.18,0.08,1016.5,2.89,3.47,"Clear","clear-day",0,0,20.94,20.94,-9.95,0.12,1016.9,1.87,1.87,"Clear","clear-day",0,0,7.75,6.86,-18.72,0.13,1019.5,1.7,1.7,"Clear","clear-day",0,0,19.61,19.61,-15.87,0.08,1017.2,1.79,2.27,"Clear","clear-day",0,0,18.56,18.56,0.31,0.29,1017.4,0.65,0.7,"Clear","clear-day",0,0,22.93,22.93,-7,0.13,1015,6.3,7.27,"Clear","clear-day",0,0,20.4,20.4,1.39,0.28,1016,3.33,4.01,"Clear","clear-day",0,0,18.25,18.25,-9.45,0.14,1017.1,2.8,3.17
2021-01-01 15:00:00,11853.4932,12135.17402,"Clear","clear-day",0,0,19.13,19.13,-1.1,0.26,1016.6,0.74,0.78,"Clear","clear-day",0,0,22.18,22.18,-13.14,0.08,1015.9,3,3.85,"Clear","clear-day",0,0,20.82,20.82,-9.9,0.12,1016.3,1.79,1.8,"Clear","clear-day",0,0,7.96,7.13,-19.17,0.13,1018.6,1.68,1.68,"Clear","clear-day",0,0,19.77,19.77,-14.63,0.09,1016.8,1.61,2.05,"Clear","clear-day",0,0,18.54,18.54,0.43,0.3,1016.8,0.53,0.69,"Clear","clear-day",0,0,23.71,23.71,-7.71,0.12,1014.2,6.07,7.18,"Clear","clear-day",0,0,20.51,20.51,1.32,0.28,1015.2,3.14,4.23,"Clear","clear-day",0,0,18.02,18.02,-8.93,0.15,1016.7,2.53,3.02
2021-01-01 16:00:00,11921.3594,12177.97541,"Clear","clear-day",0,0,17.58,17.58,-0.4,0.3,1016.2,0.82,1.13,"Clear","clear-day",0,0,20.74,20.74,-11.99,0.1,1016.3,2.93,4.02,"Clear","clear-day",0,0,19.33,19.33,-8.93,0.14,1016.3,1.6,1.84,"Clear","clear-day",0,0,6.04,5.04,-18.29,0.16,1018.4,1.57,1.63,"Clear","clear-day",0,0,17.87,17.87,-12.42,0.12,1017,1.37,1.75,"Clear","clear-day",0,0,16.97,16.97,0.94,0.34,1016.3,0.45,0.82,"Clear","clear-day",0,0,22.48,22.48,-7.26,0.13,1014.3,5.62,7.03,"Clear","clear-day",0,0,20.3,20.3,1.4,0.28,1015.3,3.1,4.38,"Clear","clear-day",0,0,16.51,16.51,-7.43,0.19,1016.4,2.16,2.84
2021-01-01 17:00:00,13336.3182,13364.34753,"Clear","clear-day",0,0,16.26,16.26,0.15,0.33,1015.8,0.95,1.51,"Clear","clear-day",0,0,19.77,19.77,-10.82,0.12,1015.9,2.8,4.13,"Clear","clear-day",0,0,17.76,17.76,-7.65,0.17,1015.9,1.43,1.94,"Clear","clear-day",0,0,5.72,4.81,-17.41,0.17,1018.4,1.46,1.67,"Clear","clear-day",0,0,16.27,16.27,-11.3,0.14,1017.1,1.28,1.64,"Clear","clear-day",0,0,15.59,15.59,1.41,0.38,1015.8,0.43,0.91,"Clear","clear-day",0,0,22.04,22.04,-6.93,0.14,1014.2,5.09,6.7,"Clear","clear-day",0,0,19.39,19.39,3.2,0.34,1014.9,2.76,4.51,"Clear","clear-day",0,0,14.34,14.34,-6.38,0.23,1016.3,1.85,2.69
2021-01-01 18:00:00,13303.6322,12787.34571,"Clear","clear-night",0,0,14.38,14.38,0.88,0.4,1016.4,1.06,1.87,"Clear","clear-night",0,0,17.82,17.82,-9.54,0.15,1016.3,2.5,4.2,"Clear","clear-night",0,0,15.8,15.8,-5.85,0.22,1016.3,1.71,2.03,"Clear","clear-night",0,0,4.27,3.07,-16.32,0.21,1019.1,1.53,1.65,"Clear","clear-night",0,0,14.6,14.6,-11.65,0.15,1017.7,1.62,2,"Clear","clear-night",0,0,13.79,13.79,2.73,0.47,1016.3,0.72,0.94,"Clear","clear-night",0,0,20.39,20.39,-6.95,0.15,1014.6,3.98,5.97,"Clear","clear-night",0,0,18.21,18.21,5.92,0.45,1015.1,0.4,4.67,"Clear","clear-night",0,0,12.32,12.32,-5.3,0.29,1016.9,1.92,2.56
2021-01-01 19:00:00,12587.5072,12255.06832,"Clear","clear-night",0,0,12.42,12.42,0.83,0.45,1016.8,1.37,2.18,"Clear","clear-night",0,0,15.46,15.46,-8,0.19,1016.5,2.33,4.34,"Clear","clear-night",0,0,13.33,13.33,-4.43,0.29,1016.6,1.65,2.16,"Clear","clear-night",0,0,1.95,1.95,-15.3,0.27,1020.6,1.32,1.5,"Clear","clear-night",0,0,13.08,13.08,-13.19,0.15,1017.6,2.01,2.4,"Clear","clear-night",0,0,11.56,11.56,1.82,0.51,1017,0.8,0.85,"Clear","clear-night",0,0,18.18,18.18,-5.37,0.2,1014.8,3.09,4.69,"Partly Cloudy","partly-cloudy-night",0,0,15.3,15.3,2.62,0.43,1015.3,0.37,5.01,"Clear","clear-night",0,0,10.39,10.39,-5.48,0.32,1017.3,1.54,2.14
2021-01-01 20:00:00,12345.5646,11845.48567,"Clear","clear-night",0,0,10.82,10.82,0.65,0.49,1017.4,1.57,2.39,"Clear","clear-night",0,0,13.4,13.4,-7.03,0.24,1017,2.17,4.27,"Clear","clear-night",0,0,11.25,11.25,-3.08,0.37,1017.2,1.59,2.08,"Clear","clear-night",0,0,0.04,0.04,-14.49,0.33,1021.4,1.24,1.45,"Clear","clear-night",0,0,11.82,11.82,-14.1,0.15,1018.1,2.23,2.64,"Clear","clear-night",0,0,9.94,9.94,1.54,0.56,1017.6,0.91,0.91,"Clear","clear-night",0,0,16.43,16.43,-4.23,0.24,1015.2,2.58,4.34,"Clear","clear-night",0,0,12.42,12.42,1.88,0.49,1015.7,2.28,5.05,"Clear","clear-night",0,0,8.87,8.43,-5.32,0.36,1017.8,1.44,2.25
2021-01-01 21:00:00,11384.7146,11357.68813,"Clear","clear-night",0,0,9.83,9.38,0.52,0.52,1017.6,1.58,2.46,"Clear","clear-night",0,0,11.97,11.97,-6.57,0.27,1017.2,2.1,4.05,"Clear","clear-night",0,0,10.01,10.01,-1.98,0.43,1017.5,1.69,2.09,"Clear","clear-night",0,0,-1.13,-1.13,-14.16,0.37,1021.9,1.22,1.37,"Clear","clear-night",0,0,11.18,11.18,-14.3,0.15,1018.4,2.13,2.55,"Clear","clear-night",0,0,8.97,8.97,1.24,0.58,1017.9,1.05,1.08,"Clear","clear-night",0,0,15.16,15.16,-3.87,0.27,1015.5,2.61,4.26,"Clear","clear-night",0,0,11.34,11.34,2.77,0.56,1016.1,0.33,4.67,"Clear","clear-night",0,0,7.55,7.02,-4.67,0.42,1018.2,1.37,2.2
2021-01-01 22:00:00,10440.1896,10497.48357,"Clear","clear-night",0,0,9.15,8.71,0.58,0.55,1018.1,1.48,2.45,"Clear","clear-night",0,0,10.87,10.87,-6.29,0.29,1017.8,2.07,3.72,"Clear","clear-night",0,0,9.18,8.36,-1.03,0.49,1018.1,1.86,2.14,"Clear","clear-night",0,0,-1.79,-1.79,-14.17,0.38,1021.9,1.23,1.3,"Clear","clear-night",0,0,10.61,10.61,-14.6,0.16,1019,1.88,2.31,"Clear","clear-night",0,0,8.32,8.32,0.88,0.59,1018.4,1.23,1.53,"Clear","clear-night",0,0,14.19,14.19,-3.81,0.29,1015.9,2.95,4.37,"Partly Cloudy","partly-cloudy-night",0,0,11.18,11.18,2.78,0.56,1016.7,0.31,4.1,"Clear","clear-night",0,0,6.4,6.4,-3.98,0.47,1018.6,1.32,2.08
2021-01-01 23:00:00,9645.0364,9917.239142,"Clear","clear-night",0,0,8.55,8.08,0.72,0.58,1017.8,1.42,2.42,"Clear","clear-night",0,0,9.72,8.84,-6.05,0.32,1017.5,2.04,3.47,"Clear","clear-night",0,0,8.35,7.28,-0.49,0.54,1017.8,1.98,2.24,"Clear","clear-night",0,0,-2.26,-2.26,-14.23,0.39,1022.1,1.25,1.3,"Clear","clear-night",0,0,10.22,10.22,-15.09,0.15,1018.7,1.67,2.1,"Clear","clear-night",0,0,7.64,7.08,0.56,0.61,1018.2,1.4,1.99,"Clear","clear-night",0,0,13,13,-3.65,0.31,1015.8,3.31,4.6,"Partly Cloudy","partly-cloudy-night",0,0,11.01,11.01,2.78,0.57,1016.8,2.01,3.78,"Clear","clear-night",0,0,5.27,5.27,-3.5,0.53,1018.6,1.28,1.97
2021-01-02 00:00:00,8995.0364,9189.112298,"Clear","clear-night",0,0,7.88,7.26,0.77,0.61,1017.7,1.48,2.35,"Partly Cloudy","partly-cloudy-night",0,0,8.87,7.9,-5.7,0.35,1017.4,1.97,3.33,"Clear","clear-night",0,0,7.84,6.72,-0.17,0.57,1017.8,1.96,2.42,"Clear","clear-night",0,0,-2.55,-2.55,-14.22,0.4,1022.1,1.27,1.33,"Clear","clear-night",0,0,9.72,9.27,-15.25,0.16,1018.6,1.56,2.03,"Clear","clear-night",0,0,7.16,6.33,0.41,0.62,1018,1.57,2.17,"Partly Cloudy","partly-cloudy-night",0,0,12.31,12.31,-3.55,0.33,1015.6,3.6,4.98,"Partly Cloudy","partly-cloudy-night",0,0,10.04,10.04,1.94,0.57,1016.7,0.32,3.99,"Clear","clear-night",0,0,4.78,4.78,-3.17,0.56,1018.3,1.24,1.89
2021-01-02 01:00:00,8542.9864,8734.605194,"Clear","clear-night",0,0,7.25,6.37,1.13,0.65,1017.8,1.62,2.35,"Mostly Cloudy","partly-cloudy-night",0,0,8.07,7.03,-4.94,0.39,1017.5,1.9,3.22,"Clear","clear-night",0,0,7.3,6.15,0.09,0.6,1018,1.88,2.7,"Clear","clear-night",0,0,-2.86,-2.86,-13.96,0.42,1022.4,1.29,1.34,"Clear","clear-night",0,0,8.94,8.48,-15.42,0.16,1019,1.46,1.95,"Clear","clear-night",0,0,6.51,5.34,0.4,0.65,1018.2,1.78,2.31,"Clear","clear-night",0,0,11.84,11.84,-2.75,0.36,1015.2,3.86,5.44,"Clear","clear-night",0,0,9.48,8.44,-3.44,0.4,1016.4,2.18,3.96,"Clear","clear-night",0,0,4.29,4.29,-2.86,0.6,1018.8,1.2,1.81
2021-01-02 02:00:00,8286.4364,8436.536585,"Mostly Cloudy","partly-cloudy-night",0,0,6.86,5.81,1.46,0.69,1018,1.72,2.34,"Clear","clear-night",0,0,7.64,6.45,-4.75,0.41,1017.7,1.98,3.28,"Clear","clear-night",0,0,6.84,5.67,0.16,0.62,1018.2,1.84,2.89,"Clear","clear-night",0,0,-3.19,-3.19,-13.83,0.44,1022.5,1.31,1.36,"Clear","clear-night",0,0,8.45,7.91,-15.23,0.17,1019.3,1.48,1.96,"Clear","clear-night",0,0,5.94,4.59,0.41,0.68,1018.5,1.87,2.32,"Clear","clear-night",0,0,11.51,11.51,-2.43,0.38,1015.2,4.11,5.92,"Partly Cloudy","partly-cloudy-night",0,0,9.01,9.01,2.07,0.62,1016.5,0.36,4.17,"Clear","clear-night",0,0,3.85,3.85,-2.81,0.62,1019.1,1.18,1.76
