"Time","hourly_load","Predicted","Lahore_summary","Lahore_icon","Lahore_precipIntensity","Lahore_precipProbability","Lahore_temperature","Lahore_apparentTemperature","Lahore_dewPoint","Lahore_humidity","Lahore_pressure","Lahore_windSpeed","Lahore_windGust","Multan_summary","Multan_icon","Multan_precipIntensity","Multan_precipProbability","Multan_temperature","Multan_apparentTemperature","Multan_dewPoint","Multan_humidity","Multan_pressure","Multan_windSpeed","Multan_windGust","Faislabad_summary","Faislabad_icon","Faislabad_precipIntensity","Faislabad_precipProbability","Faislabad_temperature","Faislabad_apparentTemperature","Faislabad_dewPoint","Faislabad_humidity","Faislabad_pressure","Faislabad_windSpeed","Faislabad_windGust","Quetta_summary","Quetta_icon","Quetta_precipIntensity","Quetta_precipProbability","Quetta_temperature","Quetta_apparentTemperature","Quetta_dewPoint","Quetta_humidity","Quetta_pressure","Quetta_windSpeed","Quetta_windGust","Peshawar_summary","Peshawar_icon","Peshawar_precipIntensity","Peshawar_precipProbability","Peshawar_temperature","Peshawar_apparentTemperature","Peshawar_dewPoint","Peshawar_humidity","Peshawar_pressure","Peshawar_windSpeed","Peshawar_windGust","Gujranwala_summary","Gujranwala_icon","Gujranwala_precipIntensity","Gujranwala_precipProbability","Gujranwala_temperature","Gujranwala_apparentTemperature","Gujranwala_dewPoint","Gujranwala_humidity","Gujranwala_pressure","Gujranwala_windSpeed","Gujranwala_windGust","Hyderabad_summary","Hyderabad_icon","Hyderabad_precipIntensity","Hyderabad_precipProbability","Hyderabad_temperature","Hyderabad_apparentTemperature","Hyderabad_dewPoint","Hyderabad_humidity","Hyderabad_pressure","Hyderabad_windSpeed","Hyderabad_windGust","Sukkur_summary","Sukkur_icon","Sukkur_precipIntensity","Sukkur_precipProbability","Sukkur_temperature","Sukkur_apparentTemperature","Sukkur_dewPoint","Sukkur_humidity","Sukkur_pressure","Sukkur_windSpeed","Sukkur_windGust","Islamabad_summary","Islamabad_icon","Islamabad_precipIntensity","Islamabad_precipProbability","Islamabad_temperature","Islamabad_apparentTemperature","Islamabad_dewPoint","Islamabad_humidity","Islamabad_pressure","Islamabad_windSpeed","Islamabad_windGust"
2021-06-23 10:00:00,NA,20629.2989660468,"Partly Cloudy","partly-cloudy-day",0.0533,0.01,37.85,42,20.88,0.38,1001.7,3.49,3.49,"Humid","clear-day",0,0,37.99,44.22,22.76,0.42,1000.9,4.49,5.98,"Clear","clear-day",0.0186,0.01,37.69,42.16,21.25,0.39,1001.3,2.55,2.71,"Clear","clear-day",0,0,27.84,27.84,-7.1,0.1,1007.2,1.93,2.74,"Clear","clear-day",0,0,35.09,35.09,5.92,0.16,1004.3,1.48,1.63,"Clear","clear-day",0,0,38.31,40.28,18.1,0.31,1002,2.99,3.05,"Humid","clear-day",0,0,34.25,43.3,25.65,0.61,1003.3,8.83,10.73,"Humid","clear-day",0,0,34.26,41.52,24.44,0.57,1001.7,3.85,3.88,"Clear","clear-day",0.0079,0.01,35.71,35.71,12.68,0.25,1003.3,1.69,1.75
2021-06-23 11:00:00,NA,21222.0996792131,"Clear","clear-day",0.0646,0.01,38.78,42.88,20.57,0.35,1001.5,2.96,2.96,"Humid","clear-day",0,0,39.2,46.23,23.11,0.4,1000.8,4.22,4.95,"Clear","clear-day",0,0,39.42,44.21,21.1,0.35,1001.5,2.07,2.18,"Clear","clear-day",0,0,29.41,29.41,-8,0.08,1006.9,2.56,2.88,"Clear","clear-day",0,0,36.82,36.82,4.77,0.14,1003.8,1.63,1.79,"Clear","clear-day",0.0653,0.01,39.56,41.87,18.21,0.29,1001.3,2.63,2.63,"Humid","clear-day",0,0,36.34,46.34,25.77,0.55,1003,8.48,10,"Humid","clear-day",0,0,36.19,43.8,24.25,0.5,1001.5,3.38,3.38,"Clear","clear-day",0,0,37.16,37.16,12.49,0.23,1003,1.81,1.85
2021-06-23 12:00:00,NA,21657.4768988617,"Clear","clear-day",0,0,40.03,43.83,19.9,0.31,1001.5,2.65,2.65,"Humid","clear-day",0,0,40.47,47.01,22.4,0.36,1000.3,3.9,4.29,"Clear","clear-day",0,0,40.74,44.71,19.9,0.3,1001.2,1.81,2.39,"Clear","clear-day",0,0,30.78,30.78,-7.83,0.08,1006,3.07,3.3,"Clear","clear-day",0,0,38.3,38.3,4.73,0.13,1003.1,1.91,2.36,"Clear","clear-day",0.0618,0.01,40.6,42.6,17.48,0.26,1000.8,2.37,2.38,"Humid","clear-day",0,0,37.71,47.21,25.17,0.49,1002.3,8.26,9.33,"Humid","clear-day",0,0,38.08,45.1,23.37,0.43,1000.9,3.36,3.36,"Clear","clear-day",0,0,38.36,38.36,11.82,0.21,1002.5,1.95,2.57
2021-06-23 13:00:00,NA,21832.7518176591,"Clear","clear-day",0,0,41.12,44.22,18.79,0.28,1000.6,2.61,2.7,"Clear","clear-day",0,0,41.69,47.24,21.23,0.31,999.6,3.6,3.65,"Partly Cloudy","partly-cloudy-day",0,0,42.09,44.82,18.09,0.25,1000.4,1.83,2.63,"Clear","clear-day",0,0,32.23,32.23,-7.4,0.07,1005.2,3.17,3.44,"Clear","clear-day",0,0,40.02,40.02,4.75,0.12,1002,2.24,3.19,"Clear","clear-day",0,0,41.94,43.09,15.85,0.22,1000.5,2.13,2.65,"Humid","clear-day",0,0,38.95,48.17,24.72,0.45,1001.6,7.81,8.8,"Clear","clear-day",0,0,39.49,45.44,22.15,0.37,1000.2,3.64,3.64,"Clear","clear-day",0,0,39.24,39.24,11.22,0.19,1001.6,2.37,2.8
2021-06-23 14:00:00,NA,22386.3643121748,"Clear","clear-day",0,0,42.01,43.94,17.03,0.24,999.8,2.52,3.05,"Clear","clear-day",0,0,42.51,46.35,19.31,0.27,998.9,3.39,3.48,"Partly Cloudy","partly-cloudy-day",0,0,42.82,44.35,16.25,0.22,999.5,1.99,3.22,"Clear","clear-day",0,0,33.18,33.18,-7.31,0.07,1004.5,3.21,3.41,"Partly Cloudy","partly-cloudy-day",0,0,41.54,41.54,4.44,0.1,1000.5,2.82,3.43,"Partly Cloudy","partly-cloudy-day",0,0,42.64,42.89,14.15,0.19,999.3,2.07,2.81,"Humid","clear-day",0,0,39.48,47.89,24.06,0.42,1001,7.84,8.69,"Clear","clear-day",0,0,40.3,44.44,20.19,0.31,999.4,3.8,3.8,"Clear","clear-day",0,0,40.1,40.1,9.81,0.16,1000.5,2.58,3.16
2021-06-23 15:00:00,NA,21875.6060249604,"Partly Cloudy","partly-cloudy-day",0,0,42.67,43.29,14.83,0.2,998.7,2.37,3.07,"Clear","clear-day",0,0,43.19,45.56,17.37,0.23,998.2,3.3,3.45,"Partly Cloudy","partly-cloudy-day",0,0,43.37,43.84,14.43,0.19,998.4,2.28,3.2,"Clear","clear-day",0,0,33.71,33.71,-7.64,0.07,1003.9,3.75,3.75,"Partly Cloudy","partly-cloudy-day",0.0479,0.01,41.08,41.08,6.34,0.12,1000.2,4.5,5.86,"Partly Cloudy","partly-cloudy-day",0,0,43.19,43.19,12.57,0.17,998.8,2.29,3.14,"Humid","clear-day",0,0,39.83,48.13,23.9,0.41,1000.6,7.96,8.52,"Clear","clear-day",0,0,40.97,43.81,18.52,0.27,998.8,3.87,3.88,"Partly Cloudy","partly-cloudy-day",0,0,40.71,40.71,7.93,0.14,1000,2.55,3.21
2021-06-23 16:00:00,NA,21558.3510256513,"Partly Cloudy","partly-cloudy-day",0.0487,0.01,43.09,43.09,13.48,0.18,997.8,2.29,3.12,"Clear","clear-day",0,0,44.03,45.31,15.68,0.19,997.6,3.31,3.53,"Partly Cloudy","partly-cloudy-day",0.0559,0.01,43.22,43.45,14.02,0.18,997.8,2.93,3.27,"Clear","clear-day",0,0,33.4,33.4,-8.1,0.06,1003.4,4.14,4.14,"Partly Cloudy","partly-cloudy-day",0,0,40.89,40.89,7.54,0.13,999.5,4.43,7.84,"Partly Cloudy","partly-cloudy-day",0.0132,0.01,43.6,43.6,11.26,0.15,997.9,2.59,3.5,"Humid","clear-day",0,0,39.7,48.33,24.17,0.41,1000,8.41,8.95,"Clear","clear-day",0,0,41.45,43.5,17.35,0.25,998.2,3.95,3.95,"Partly Cloudy","partly-cloudy-day",0,0,41.19,41.19,5.83,0.12,999.4,2.72,3.49
2021-06-23 17:00:00,NA,20852.7195746044,"Partly Cloudy","partly-cloudy-day",0.0871,0.01,43.28,43.28,12.5,0.16,997.7,2.13,3.11,"Clear","clear-day",0,0,44.24,45.08,14.96,0.18,997.4,3.7,3.71,"Clear","clear-day",0,0,43.2,43.53,14.2,0.18,998.1,3.9,4.07,"Clear","clear-day",0,0,32.71,32.71,-8.93,0.06,1003.3,4.28,4.3,"Partly Cloudy","partly-cloudy-day",0,0,39.92,39.92,9.88,0.17,999.4,7.1,11.89,"Partly Cloudy","partly-cloudy-day",0,0,43.82,43.82,9.9,0.14,997.4,2.73,3.66,"Humid","clear-day",0,0,38.81,47.35,24.3,0.44,1000.1,8.94,9.89,"Clear","clear-day",0,0,41.37,43.21,17.05,0.24,997.8,4.13,4.13,"Partly Cloudy","partly-cloudy-day",0,0,41.29,41.29,5.93,0.12,999.2,2.76,3.64
2021-06-23 18:00:00,NA,19618.9595881543,"Partly Cloudy","partly-cloudy-day",0.1182,0.01,42.02,42.02,13.42,0.19,997.8,2.12,3.59,"Clear","clear-day",0,0,43.74,44.19,14.35,0.18,997.2,3.86,3.89,"Clear","clear-day",0,0,42.45,42.64,14.07,0.19,998.1,3.88,4.74,"Clear","clear-day",0,0,31.58,31.58,-9.94,0.06,1003.3,4.11,4.22,"Partly Cloudy","partly-cloudy-day",0,0,39.93,39.93,8.15,0.15,999.5,3.87,8.36,"Partly Cloudy","partly-cloudy-day",0.0222,0.01,42.72,42.72,10.19,0.15,997.8,2.83,3.96,"Humid","clear-day",0,0,37.27,45.82,24.65,0.49,1000.5,9.16,10.4,"Clear","clear-day",0,0,41.01,42.49,16.6,0.24,997.6,4.34,4.52,"Clear","clear-day",0,0,40.66,40.66,6.65,0.13,999.2,2.83,4.11
2021-06-23 19:00:00,NA,19697.4660908355,"Clear","clear-day",0,0,40.36,40.43,14.26,0.22,998.3,2.11,4.58,"Clear","clear-day",0,0,42.4,43.02,14.86,0.2,997.3,4.01,6.78,"Clear","clear-day",0.0058,0.01,40.98,41.28,14.59,0.21,998.1,3.21,5.5,"Clear","clear-day",0,0,30.47,30.47,-11.13,0.06,1003.6,3.61,5.81,"Clear","clear-day",0,0,38.68,38.68,8.64,0.16,999.4,2.42,4.41,"Partly Cloudy","partly-cloudy-day",0,0,40.74,40.74,11.11,0.17,998.5,2.18,4.62,"Humid","clear-day",0,0,35.57,44.46,25.24,0.55,1001.1,9.28,10.83,"Clear","clear-day",0,0,40.15,41.55,16.71,0.26,997.7,4.63,5.67,"Clear","clear-day",0,0,38.9,38.9,8.58,0.16,999.5,2.36,4.89
2021-06-23 20:00:00,NA,19698.1395916384,"Clear","clear-night",0,0,38.77,38.9,14.83,0.24,998.5,2.4,6.32,"Partly Cloudy","partly-cloudy-night",0.0506,0.01,40.57,41.53,15.88,0.24,997.6,4.6,9.22,"Clear","clear-night",0.0054,0.01,39.43,39.69,14.92,0.24,998.5,3.19,6,"Clear","clear-night",0,0,28.57,28.57,-11.95,0.06,1004.1,2.56,5.67,"Clear","clear-night",0,0,36.7,36.7,9.88,0.2,999.8,1.98,3.53,"Clear","clear-night",0,0,38.91,38.91,11.63,0.2,998.8,1.76,4.08,"Humid","clear-night",0,0,33.99,43.19,25.8,0.62,1001.7,9.39,11.42,"Clear","clear-night",0,0,39.06,40.88,17.68,0.29,997.8,5.05,7.93,"Clear","clear-night",0,0,36.55,36.55,10.07,0.2,1000,2.05,4.96
2021-06-23 21:00:00,NA,19608.7029582841,"Clear","clear-night",0,0,37.56,37.86,15.53,0.27,999.2,2.77,6.6,"Clear","clear-night",0.0236,0.01,39.13,40.43,16.87,0.27,998.2,5.2,10.54,"Clear","clear-night",0.0053,0.01,38.23,38.39,15.06,0.25,998.8,3.2,6.12,"Clear","clear-night",0,0,27.28,27.28,-12.42,0.07,1005.1,1.79,3.38,"Clear","clear-night",0,0,35.3,35.3,10.67,0.22,1000.6,1.49,2.78,"Clear","clear-night",0,0,37.59,37.59,12.67,0.23,999.2,2.59,7.67,"Humid","clear-night",0,0,32.66,41.58,25.97,0.68,1002.7,9.41,12,"Clear","clear-night",0,0,37.98,40.38,18.8,0.33,998.5,5.48,9.41,"Clear","clear-night",0.016,0.01,34.7,34.7,11.25,0.24,1000.4,2.26,5.87
2021-06-23 22:00:00,NA,19438.9732288756,"Clear","clear-night",0,0,36.49,37.02,16.3,0.3,999.5,3.2,7.13,"Clear","clear-night",0,0,38.03,40.01,18.22,0.31,999,6.06,12.11,"Partly Cloudy","partly-cloudy-night",0,0,37.32,37.48,15.31,0.27,999,3.38,7.27,"Clear","clear-night",0,0,25.97,25.97,-12.2,0.07,1005.8,1.6,2.37,"Clear","clear-night",0,0,33.99,33.99,10.87,0.24,1001.2,1.28,2.21,"Partly Cloudy","partly-cloudy-night",0,0,36.38,36.38,13.57,0.26,999.4,2.58,7.15,"Humid","clear-night",0,0,31.55,40.13,26.11,0.73,1003.2,9.35,12.61,"Clear","clear-night",0,0,36.77,40.73,20.97,0.4,999.2,6.29,11.25,"Clear","clear-night",0.0658,0.01,32.94,32.94,12.06,0.28,1000.7,2.12,4.38
2021-06-23 23:00:00,NA,19364.0931466706,"Partly Cloudy","partly-cloudy-night",0,0,35.74,36.31,16.57,0.32,999.8,3.29,7.79,"Clear","clear-night",0,0,37.08,39.12,18.58,0.34,999.2,6.05,12.22,"Partly Cloudy","partly-cloudy-night",0,0,36.58,37.25,16.52,0.31,999.3,4.22,10.3,"Clear","clear-night",0,0,24.63,24.63,-11.23,0.08,1006.1,1.57,1.7,"Clear","clear-night",0,0,32.75,32.75,11,0.26,1001.9,1.23,2.1,"Clear","clear-night",0,0,35.22,35.22,14.61,0.29,999.8,2.5,5.76,"Humid","clear-night",0,0,30.76,38.95,26.17,0.77,1003.4,9.42,13.39,"Humid","clear-night",0,0,35.25,41.24,23.23,0.5,999.5,6.25,12.35,"Clear","clear-night",0.1156,0.02,31.21,31.21,12.99,0.33,1001.3,2.18,3
2021-06-24 00:00:00,NA,18743.255826523,"Mostly Cloudy","partly-cloudy-night",0,0,35.28,36,16.98,0.34,999.7,3.05,6.23,"Clear","clear-night",0.0078,0.01,36.27,38.65,19.27,0.37,999.2,6.12,12.88,"Partly Cloudy","partly-cloudy-night",0.0754,0.02,35.94,37.26,17.84,0.34,999.2,4.55,11.62,"Clear","clear-night",0,0,23.31,23.31,-10.78,0.09,1006,1.57,1.6,"Clear","clear-night",0,0,31.86,31.86,10.72,0.27,1002.1,1.46,2.06,"Clear","clear-night",0.0096,0.01,34.19,34.19,15.65,0.33,999.9,2.47,5.29,"Humid","clear-night",0,0,30.24,38.05,26.15,0.79,1003.1,9.12,13.48,"Humid","clear-night",0,0,34.02,40.19,23.68,0.55,999.4,6.42,12.63,"Clear","clear-night",0.1134,0.02,30.17,30.17,12.58,0.34,1001.2,2.26,2.72
2021-06-24 01:00:00,NA,18681.0231569623,"Mostly Cloudy","partly-cloudy-night",0,0,34.62,35.64,17.69,0.37,999.4,3.44,7.52,"Clear","clear-night",0.0147,0.01,35.45,38.13,19.87,0.4,998.8,5.94,13.29,"Partly Cloudy","partly-cloudy-night",0.3267,0.04,35,36.78,18.79,0.39,999.2,4.57,12.42,"Clear","clear-night",0,0,22.38,22.38,-10.34,0.1,1005.8,1.65,1.68,"Clear","clear-night",0,0,31.19,31.19,10.54,0.28,1002.2,1.46,1.73,"Clear","clear-night",0.0285,0.01,33.23,33.57,16.71,0.37,999.7,2.33,4.84,"Humid","clear-night",0,0,29.9,37.29,26.02,0.8,1002.9,8.81,13.42,"Humid","clear-night",0,0,32.94,38.95,23.82,0.59,999.2,6.48,12.71,"Clear","clear-night",0.0843,0.02,29.17,29.17,12.11,0.35,1001,2.35,2.69
2021-06-24 02:00:00,NA,18525.3200187155,"Partly Cloudy","partly-cloudy-night",0.2117,0.03,33.7,35.47,19.08,0.42,999.6,3.88,9.47,"Clear","clear-night",0.0179,0.01,34.66,37.43,20.18,0.43,998.6,5.78,13.71,"Clear","clear-night",0.3354,0.04,34.07,36.01,19.25,0.42,998.9,4.47,13.05,"Clear","clear-night",0,0,21.72,21.72,-9.69,0.11,1005.7,1.8,1.8,"Clear","clear-night",0,0,30.54,30.54,10.22,0.28,1002.2,1.28,1.32,"Clear","clear-night",0.0412,0.01,32.46,33.1,17.42,0.41,999.6,2.28,4.28,"Humid","clear-night",0,0,29.53,36.28,25.74,0.8,1002.5,8.58,13.71,"Humid","clear-night",0,0,31.91,37.68,23.91,0.63,999.1,6.35,11.92,"Clear","clear-night",0.0567,0.02,28.47,28.47,12.33,0.37,1001,2.35,2.66
