"Time","hourly_load","Predicted","Lahore_summary","Lahore_icon","Lahore_precipIntensity","Lahore_precipProbability","Lahore_temperature","Lahore_apparentTemperature","Lahore_dewPoint","Lahore_humidity","Lahore_pressure","Lahore_windSpeed","Lahore_windGust","Multan_summary","Multan_icon","Multan_precipIntensity","Multan_precipProbability","Multan_temperature","Multan_apparentTemperature","Multan_dewPoint","Multan_humidity","Multan_pressure","Multan_windSpeed","Multan_windGust","Faislabad_summary","Faislabad_icon","Faislabad_precipIntensity","Faislabad_precipProbability","Faislabad_temperature","Faislabad_apparentTemperature","Faislabad_dewPoint","Faislabad_humidity","Faislabad_pressure","Faislabad_windSpeed","Faislabad_windGust","Quetta_summary","Quetta_icon","Quetta_precipIntensity","Quetta_precipProbability","Quetta_temperature","Quetta_apparentTemperature","Quetta_dewPoint","Quetta_humidity","Quetta_pressure","Quetta_windSpeed","Quetta_windGust","Peshawar_summary","Peshawar_icon","Peshawar_precipIntensity","Peshawar_precipProbability","Peshawar_temperature","Peshawar_apparentTemperature","Peshawar_dewPoint","Peshawar_humidity","Peshawar_pressure","Peshawar_windSpeed","Peshawar_windGust","Gujranwala_summary","Gujranwala_icon","Gujranwala_precipIntensity","Gujranwala_precipProbability","Gujranwala_temperature","Gujranwala_apparentTemperature","Gujranwala_dewPoint","Gujranwala_humidity","Gujranwala_pressure","Gujranwala_windSpeed","Gujranwala_windGust","Hyderabad_summary","Hyderabad_icon","Hyderabad_precipIntensity","Hyderabad_precipProbability","Hyderabad_temperature","Hyderabad_apparentTemperature","Hyderabad_dewPoint","Hyderabad_humidity","Hyderabad_pressure","Hyderabad_windSpeed","Hyderabad_windGust","Sukkur_summary","Sukkur_icon","Sukkur_precipIntensity","Sukkur_precipProbability","Sukkur_temperature","Sukkur_apparentTemperature","Sukkur_dewPoint","Sukkur_humidity","Sukkur_pressure","Sukkur_windSpeed","Sukkur_windGust","Islamabad_summary","Islamabad_icon","Islamabad_precipIntensity","Islamabad_precipProbability","Islamabad_temperature","Islamabad_apparentTemperature","Islamabad_dewPoint","Islamabad_humidity","Islamabad_pressure","Islamabad_windSpeed","Islamabad_windGust"
"2020-12-01 10:00:00",12023,10865.54533,"Clear","clear-day",0,0,20.01,20.01,4.56,0.36,1018.8,1.39,2.13,"Clear","clear-day",0,0,20.16,20.16,5.3,0.38,1020.2,0.72,1.13,"Clear","clear-day",0,0,21.5,21.5,5.46,0.35,1019.1,1.6,1.99,"Clear","clear-day",0,0,13.17,13.17,-8.75,0.21,1021.6,0.78,0.85,"Clear","clear-day",0,0,16.74,16.74,3.41,0.41,1021.2,1.17,1.38,"Clear","clear-day",0,0,19.14,19.14,4.12,0.37,1019,1.49,2.06,"Clear","clear-day",0,0,24.18,24.18,4.46,0.28,1018.3,3.03,3.03,"Clear","clear-day",0,0,15.17,15.17,9.39,0.68,1018.9,0.14,1.17,"Clear","clear-day",0,0,16.18,16.18,5.39,0.49,1020.2,2.33,3.03
"2020-12-01 11:00:00",11791,11053.63007,"Clear","clear-day",0,0,23.43,23.43,3.17,0.27,1018.7,1.77,2.75,"Clear","clear-day",0,0,23.55,23.55,3.82,0.28,1020,0.88,1.52,"Clear","clear-day",0,0,24.83,24.83,4.32,0.27,1018.9,1.99,2.56,"Clear","clear-day",0,0,16.33,16.33,-9.57,0.16,1020.9,0.7,0.86,"Clear","clear-day",0,0,19.7,19.7,3.28,0.34,1021,1.18,1.38,"Clear","clear-day",0,0,22.6,22.6,2.84,0.27,1018.9,1.87,2.5,"Clear","clear-day",0,0,27.19,27.19,2.87,0.21,1018.2,2.89,2.89,"Clear","clear-day",0,0,22.5,22.5,10.05,0.45,1018.8,0.14,0.99,"Clear","clear-day",0,0,19.38,19.38,4.75,0.38,1020.2,2.73,3.44
"2020-12-01 12:00:00",11508,11057.6832,"Clear","clear-day",0,0,25.84,25.84,1.65,0.21,1018,2.08,3.08,"Clear","clear-day",0,0,26.15,26.15,1.89,0.21,1019.1,1.36,1.73,"Clear","clear-day",0,0,26.99,26.99,3.1,0.21,1018.1,2.13,2.68,"Clear","clear-day",0,0,18.13,18.13,-10.69,0.13,1019.9,0.91,1.13,"Clear","clear-day",0,0,21.69,21.69,3.04,0.29,1020.2,1.21,1.38,"Clear","clear-day",0,0,25.27,25.27,1.19,0.21,1018.1,2.22,2.91,"Clear","clear-day",0,0,29.35,29.35,1.29,0.16,1017.4,2.67,2.67,"Clear","clear-day",0,0,25.42,25.42,9.91,0.38,1018,0.15,1.02,"Clear","clear-day",0,0,21.69,21.69,3.82,0.31,1019.5,2.93,3.68
"2020-12-01 13:00:00",11087,10798.18097,"Clear","clear-day",0,0,27.37,27.37,-0.51,0.16,1017.1,2.26,3.04,"Clear","clear-day",0,0,28.08,28.08,-0.41,0.16,1018,1.54,1.84,"Clear","clear-day",0,0,28.36,28.36,1.47,0.18,1017.2,2.13,2.58,"Clear","clear-day",0,0,19.04,19.04,-11.89,0.11,1018.7,1.19,1.33,"Clear","clear-day",0,0,23.03,23.03,2.34,0.26,1019.2,1.23,1.36,"Clear","clear-day",0,0,27.08,27.08,-1.41,0.15,1017.2,2.42,2.94,"Clear","clear-day",0,0,30.88,30.88,-0.08,0.14,1016.3,2.32,2.32,"Clear","clear-day",0,0,26.55,26.55,9.73,0.35,1016.9,0.18,1.18,"Clear","clear-day",0,0,23.17,23.17,2.28,0.25,1018.6,2.81,3.23
"2020-12-01 14:00:00",11645,10878.88329,"Clear","clear-day",0,0,27.13,27.13,-0.58,0.16,1016.3,2.33,2.96,"Clear","clear-day",0,0,28.35,28.35,-1.03,0.15,1017,1.72,1.82,"Clear","clear-day",0,0,27.98,27.98,1.6,0.18,1016.3,2.03,2.36,"Clear","clear-day",0,0,17.98,17.98,-11.8,0.12,1017.8,1.4,1.56,"Clear","clear-day",0,0,22.37,22.37,3.12,0.28,1018.4,1.18,1.29,"Clear","clear-day",0,0,27.15,27.15,-2.19,0.14,1016.3,2.49,3.02,"Clear","clear-day",0,0,30.92,30.92,-0.2,0.13,1015.3,2.05,2.05,"Clear","clear-day",0,0,27.45,27.45,10.59,0.35,1015.9,0.18,1.23,"Clear","clear-day",0,0,22.64,22.64,1.95,0.26,1017.9,2.72,3.17
"2020-12-01 15:00:00",11592,10881.65752,"Clear","clear-day",0,0,26.55,26.55,0.06,0.18,1015.8,2.18,2.87,"Clear","clear-day",0,0,27.77,27.77,-0.62,0.16,1016.4,1.76,1.86,"Clear","clear-day",0,0,27.33,27.33,2.17,0.2,1015.8,1.9,2.09,"Clear","clear-day",0,0,17.77,17.77,-11.56,0.12,1017.3,1.33,1.65,"Clear","clear-day",0,0,22.22,22.22,4.02,0.3,1018,0.93,1.08,"Clear","clear-day",0,0,26.69,26.69,-2.04,0.15,1015.8,2.23,2.78,"Clear","clear-day",0,0,30.79,30.79,0.58,0.14,1014.7,1.83,1.83,"Clear","clear-day",0,0,27.4,27.4,10.66,0.35,1015.3,0.17,1.13,"Clear","clear-day",0,0,22.16,22.16,1.87,0.26,1017.4,2.41,2.94
"2020-12-01 16:00:00",11841,11045.23252,"Clear","clear-day",0,0,25.38,25.38,1.89,0.22,1015.6,1.88,2.72,"Clear","clear-day",0,0,26.55,26.55,0.9,0.19,1016,1.74,1.84,"Clear","clear-day",0,0,26.13,26.13,3.75,0.24,1015.5,1.75,1.8,"Clear","clear-day",0,0,17.43,17.43,-10.43,0.14,1017,1.11,1.77,"Clear","clear-day",0,0,21.44,21.44,5.25,0.35,1017.9,0.6,1.03,"Clear","clear-day",0,0,25.61,25.61,-0.27,0.18,1015.6,1.77,2.35,"Clear","clear-day",0,0,30.24,30.24,1.81,0.16,1014.2,1.63,1.64,"Clear","clear-day",0,0,27.27,27.27,10.78,0.36,1014.7,0.14,1.3,"Clear","clear-day",0,0,20.81,20.81,2.45,0.3,1017.1,1.95,2.65
"2020-12-01 17:00:00",12764,11857.03805,"Clear","clear-night",0,0,23.8,23.8,3.46,0.27,1015.6,1.63,2.5,"Clear","clear-day",0,0,24.97,24.97,2.52,0.23,1016,1.68,1.77,"Clear","clear-day",0,0,24.59,24.59,5.23,0.29,1015.5,1.68,1.73,"Clear","clear-day",0,0,16.71,16.71,-9.14,0.16,1017.1,0.97,1.76,"Clear","clear-day",0,0,20.22,20.22,6.11,0.4,1018,0.43,0.99,"Clear","clear-night",0,0,24.08,24.08,1.13,0.22,1015.6,1.38,1.97,"Clear","clear-day",0,0,29.26,29.26,3.25,0.19,1014.1,1.51,1.59,"Clear","clear-day",0,0,27.08,27.08,11,0.37,1014.5,0.11,1.49,"Clear","clear-night",0,0,19.02,19.02,2.77,0.34,1017,1.59,2.41
"2020-12-01 18:00:00",12176,11407.0046,"Clear","clear-night",0,0,22.45,22.45,6.59,0.36,1016,1.7,2.16,"Clear","clear-night",0,0,23.71,23.71,5.98,0.32,1016.3,1.6,1.68,"Clear","clear-night",0,0,23.83,23.83,6.77,0.33,1015.8,1.92,1.92,"Clear","clear-night",0,0,14.99,14.99,-6.58,0.22,1017.5,1.05,1.53,"Clear","clear-night",0,0,19.43,19.43,8.57,0.49,1018.2,0.89,0.94,"Clear","clear-night",0,0,22.5,22.5,4.67,0.31,1016,1.03,1.68,"Clear","clear-night",0,0,27.78,27.78,5.15,0.24,1014.7,1.58,1.97,"Clear","clear-night",0,0,25.12,25.12,12.35,0.45,1015.1,0.11,1.53,"Clear","clear-night",0,0,17.53,17.53,5.09,0.44,1017.2,1.45,2.3
"2020-12-01 19:00:00",11269,10791.05155,"Clear","clear-night",0,0,19.94,19.94,7.67,0.45,1016.7,1.63,1.7,"Clear","clear-night",0,0,21,21,6.05,0.38,1016.9,1.53,1.87,"Clear","clear-night",0,0,21.41,21.41,7.54,0.41,1016.5,1.88,1.88,"Clear","clear-night",0,0,12.42,12.42,-6.48,0.26,1018.6,1.13,1.18,"Clear","clear-night",0,0,17.71,17.71,8.36,0.54,1018.9,1.05,1.05,"Clear","clear-night",0,0,20.19,20.19,4.97,0.37,1016.7,0.71,0.89,"Clear","clear-night",0,0,24.82,24.82,6.73,0.31,1015.5,1.2,1.57,"Clear","clear-night",0,0,21.25,21.25,13.32,0.61,1015.8,0.12,1.76,"Clear","clear-night",0,0,15.53,15.53,5.06,0.5,1017.9,1.27,1.95
"2020-12-01 20:00:00",11135,10051.27206,"Clear","clear-night",0,0,18.25,18.25,8.31,0.52,1017.3,1.57,1.59,"Clear","clear-night",0,0,18.99,18.99,6.15,0.43,1017.1,1.44,2.34,"Clear","clear-night",0,0,18.52,18.52,8.28,0.51,1017.1,1.84,1.84,"Clear","clear-night",0,0,11.15,11.15,-6.44,0.29,1019.8,1.17,1.2,"Clear","clear-night",0,0,16.12,16.12,8.31,0.6,1019.3,1.15,1.15,"Clear","clear-night",0,0,17.79,17.79,5.13,0.43,1017.3,0.66,0.79,"Clear","clear-night",0,0,22.27,22.27,7.31,0.38,1015.9,1.16,1.77,"Clear","clear-night",0,0,20.05,20.05,12.56,0.62,1016.3,0.13,1.89,"Clear","clear-night",0,0,13.87,13.87,5.17,0.56,1018.5,1.25,1.9
"2020-12-01 21:00:00",9789,9455.422552,"Clear","clear-night",0,0,17.02,17.02,8.38,0.57,1017.5,1.33,1.35,"Clear","clear-night",0,0,17.73,17.73,6.26,0.47,1017.4,1.29,2.45,"Clear","clear-night",0,0,17.24,17.24,8.46,0.56,1017.4,1.55,1.55,"Clear","clear-night",0,0,10.16,10.16,-6.6,0.3,1020.6,1.17,1.2,"Clear","clear-night",0,0,15.21,15.21,8.16,0.63,1019.7,1.13,1.13,"Clear","clear-night",0,0,16.29,16.29,5.42,0.49,1017.6,0.76,1,"Clear","clear-night",0,0,20.78,20.78,7.07,0.41,1016.2,1.3,2.29,"Clear","clear-night",0,0,18.99,18.99,12.55,0.66,1016.8,0.15,1.95,"Clear","clear-night",0,0,12.75,12.75,5.18,0.6,1019,1.21,1.8
"2020-12-01 22:00:00",9294,8761.596655,"Clear","clear-night",0,0,16.06,16.06,8.21,0.6,1017.5,1.01,1.03,"Clear","clear-night",0,0,16.93,16.93,6.28,0.49,1017.6,1.11,2.35,"Clear","clear-night",0,0,16.35,16.35,8.46,0.6,1017.5,1.14,1.17,"Clear","clear-night",0,0,9.67,9.67,-6.86,0.31,1020.9,1.15,1.18,"Clear","clear-night",0,0,14.51,14.51,7.99,0.65,1019.8,0.97,1.08,"Clear","clear-night",0,0,15.28,15.28,5.78,0.53,1017.7,0.96,1.52,"Clear","clear-night",0,0,19.67,19.67,6.52,0.42,1016.5,1.56,2.95,"Clear","clear-night",0,0,17.95,17.95,11.65,0.67,1017.2,0.17,1.98,"Clear","clear-night",0,0,12.06,12.06,5.29,0.63,1018.9,1.19,1.71
"2020-12-01 23:00:00",8927,8379.702336,"Clear","clear-night",0,0,15.05,15.05,7.87,0.62,1017.3,0.87,0.88,"Clear","clear-night",0,0,15.94,15.94,6.16,0.52,1017.6,1.05,2.14,"Clear","clear-night",0,0,15.32,15.32,8.27,0.63,1017.3,0.89,1.09,"Clear","clear-night",0,0,9.18,9.18,-7.19,0.31,1021.3,1.15,1.19,"Clear","clear-night",0,0,14.06,14.06,7.89,0.66,1019.9,0.97,1.2,"Partly Cloudy","partly-cloudy-night",0,0,14.37,14.37,6.07,0.57,1017.7,1.14,1.95,"Clear","clear-night",0,0,18.75,18.75,6.06,0.43,1016.6,1.77,3.4,"Clear","clear-night",0,0,16.67,16.67,9.25,0.62,1017.2,1.39,2.05,"Clear","clear-night",0,0,11.35,11.35,5.31,0.66,1018.9,1.21,1.69
"2020-12-02 00:00:00",8289,7811.392711,"Clear","clear-night",0,0,14.18,14.18,7.42,0.64,1017.2,1.09,1.11,"Clear","clear-night",0,0,15.16,15.16,6.49,0.56,1017.4,0.96,1.67,"Clear","clear-night",0,0,14.31,14.31,7.79,0.65,1017.3,0.96,1.37,"Clear","clear-night",0,0,8.75,8.75,-7.48,0.31,1021.1,1.16,1.2,"Clear","clear-night",0,0,13.66,13.66,7.81,0.68,1019.6,0.96,1.28,"Partly Cloudy","partly-cloudy-night",0,0,13.65,13.65,6.22,0.61,1017.5,1.24,2.12,"Clear","clear-night",0,0,18,18,5.67,0.44,1016.1,1.82,3.43,"Clear","clear-night",0,0,16,16,9.83,0.67,1016.8,0.22,2.22,"Clear","clear-night",0,0,10.92,10.92,5.29,0.68,1018.8,1.24,1.82
"2020-12-02 01:00:00",7939,7527.822528,"Clear","clear-night",0,0,13.43,13.43,6.94,0.65,1016.7,1.47,1.51,"Clear","clear-night",0,0,14.35,14.35,6.74,0.6,1017,0.94,1.04,"Clear","clear-night",0,0,13.57,13.57,7.49,0.67,1016.8,1.19,1.74,"Clear","clear-night",0,0,8.27,8.27,-7.77,0.31,1020.7,1.13,1.16,"Clear","clear-night",0,0,13.01,13.01,7.27,0.68,1019.2,1.04,1.34,"Clear","clear-night",0,0,12.95,12.95,6.34,0.64,1017,1.31,2.12,"Clear","clear-night",0,0,16.87,16.87,5.88,0.48,1015.6,1.67,2.9,"Clear","clear-night",0,0,15.07,15.07,9.7,0.7,1016.4,0.25,2.26,"Clear","clear-night",0,0,10.54,10.54,5.26,0.7,1018.5,1.26,1.95
"2020-12-02 02:00:00",7908,7459.434088,"Clear","clear-night",0,0,12.94,12.94,6.48,0.65,1016.6,1.7,1.89,"Clear","clear-night",0,0,13.53,13.53,6.66,0.63,1017.1,1.03,1.09,"Clear","clear-night",0,0,13.21,13.21,7.11,0.67,1016.9,1.34,2.02,"Clear","clear-night",0,0,7.88,7.88,-8,0.32,1020.8,1.15,1.19,"Clear","clear-night",0,0,12.49,12.49,6.63,0.67,1019.3,1.12,1.5,"Clear","clear-night",0,0,12.35,12.35,6.07,0.66,1016.9,1.36,2.1,"Clear","clear-night",0,0,16.17,16.17,5.88,0.5,1015.4,1.67,2.72,"Clear","clear-night",0,0,14.16,14.16,8.75,0.7,1016.3,0.26,2.45,"Clear","clear-night",0,0,10.12,10.12,5.17,0.71,1018.5,1.38,2.18
"2020-12-02 03:00:00",7890,7410.582094,"Clear","clear-night",0,0,12.39,12.39,6.15,0.66,1016.3,1.56,1.93,"Clear","clear-night",0,0,12.78,12.78,6.47,0.65,1016.8,1.18,1.25,"Clear","clear-night",0,0,12.69,12.69,6.71,0.67,1016.6,1.24,1.88,"Clear","clear-night",0,0,7.39,7.39,-8.33,0.32,1020.5,1.17,1.22,"Clear","clear-night",0,0,12.23,12.23,6.19,0.67,1019.2,1.26,1.6,"Clear","clear-night",0,0,11.72,11.72,5.79,0.67,1016.6,1.35,2.06,"Clear","clear-night",0,0,15.58,15.58,5.89,0.52,1015.1,1.78,2.86,"Clear","clear-night",0,0,13.21,13.21,8.78,0.74,1015.9,0.23,2.29,"Clear","clear-night",0,0,9.55,9.11,5.15,0.74,1018.3,1.52,2.33
